,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
3398,San Francisco's Chinatown,333,1133,0,1, People & Blogs,14,2008-06-08,3,0.1521131392863016,0.0718641491607936,0
3399,Othoni,186,4902,1,18, Sports,15,2013-07-30,5,0.4609439236967604,0.3224821840006673,1
3400,Sieteiglesias Toros del Arrope,380,10196,2,6, Entertainment,4300,2011-01-23,5,0.3098174642328564,0.2117078857633274,1
3401,Uso de Amino Peixe na Produção de Flores - Veiling,224,5853,1,47, Science & Technology,600,2010-04-01,4,0.2609768130241736,0.2002000306588587,1
3402,DCUO     New weapon SHIELD Test. Part 1,158,1584,5,0, Film & Animation,4270,2012-06-11,5,0.3928630159513238,0.1769965894288294,0
3403,FIRST  PLASTI DIP CAMARO (must watch!),401,3006,23,16, Autos & Vehicles,50,2012-08-28,5,0.405689853642493,0.2689392056118893,1
3404,Dye Fixes for Ugly Wool,363,14692,3,60, Education,934,2013-03-23,4,0.4397303075152113,0.3685116738906895,1
3405,SONG OF SONGS (A CHOREOGRAPHY) - ÉVI DOBNER & SOMA KEREKES,372,5954,3,64, Entertainment,5610,2012-09-21,5,0.4096365729320835,0.3222619270355007,1
3406,How to Make Adult Size Sweater Leggings,238,6929,8,102, Howto & Style,5850,2012-02-23,3,0.3749383325111001,0.3089943193278242,1
3407,Luisa Cerano show Zeist,423,1496,0,0, Film & Animation,14,2009-03-12,4,0.1976648577536589,0.088363586212896,0
3408,KAMIL MITOSEK vs ŁUKASZ BAGINSKI FINAŁ kat. 76 9 kg,204,3321,0,4, Education,11700,2012-04-22,6,0.3846406840980102,0.2285469917038183,1
3409,''Europe''  ''Final countdown''  E. Slutski  the Presidential orchestra of the Republic of Belarus,295,108700,43,669, Music,2460,2012-07-09,4,0.3974675217891794,0.4399684355569707,2
3410,ar drone Ar Drone using the router as an intermediary,143,2373,4,1, Gaming,0,2011-01-02,3,0.3063640848544647,0.1585782016047776,0
3411,Bazarowe Bezeceństwa #1 - Planet Fighter Dinosaur coś tam,500,9408,41,241, Entertainment,8700,2014-10-31,6,0.536260483473113,0.4799790945987502,2
3412,Mon music Summer tree,224,6250,0,12, Music,9540,2014-07-17,5,0.5188291399440882,0.3586461524749914,1
3413,San Miguel de Allende  Hermosa casa en venta / renta,170,13366,1,57, People & Blogs,85,2012-05-22,4,0.3895740832099983,0.3230245114602794,1
3414,¿QueEsperaisDe...? Metal Gear Solid Ground Zeroes,374,1165,0,102, Gaming,36900,2014-02-14,5,0.4936688044729485,0.3530445480793954,1
3415,Snowmobiling in Saxnäs,253,4487,1,11, Autos & Vehicles,94,2015-01-28,5,0.5508962341720112,0.3669560411193434,1
3416,(Ben10) Hero Time Season 2,346,71223,0,93, Film & Animation,21600,2008-08-09,4,0.1623088307844104,0.1559777303163598,0
3417,Minecraft 1.7.5 How To Install The Herobrine Mod,313,7303,32,31, Gaming,923,2013-01-13,5,0.4283834895576385,0.3237967841138217,1
3418,Atmosphere Aerial Demo Reel,238,1604,0,2, People & Blogs,100,2014-08-16,5,0.5237625390560763,0.2715553391786745,1
3419,Comprando GTA V En Chile Tienda 8 Bits,260,3183,2,24, Gaming,0,2013-09-17,4,0.4690018089130077,0.3236095415509456,1
3420,PODA,314,25900,2,9, People & Blogs,14,2009-11-22,3,0.2395987502055583,0.1826071473076153,0
3421,HAVAIANAS BORDADAS DA NEIA,261,14819,0,7, Entertainment,32,2009-06-25,4,0.2149317546456175,0.1535378864564015,0
3422,Dirt bike riding in Florida (Ends with a wreck).,212,1989,4,3, Autos & Vehicles,129,2013-03-03,6,0.4364413747738859,0.2396966633645011,1
3423,Comparando controles: Xbox ONE vs Xbox 360,266,284293,533,1988, Science & Technology,985000,2013-05-21,5,0.4494326591021214,0.5538111688349155,2
3424,Speed drawing tinkerbell watercolour,177,3614,3,26, Entertainment,230,2009-11-15,4,0.2384476237460944,0.1675009967307592,0
3425,The Dark Knight: Joker Voice Over,432,4525,2,18, Film & Animation,73,2011-03-07,3,0.3168886696267061,0.2201490738572379,1
3426,pesca denton de 8kg con caña desde orilla: marruecos 18/03/2014,373,6671,0,13, Sports,14,2014-03-20,5,0.4992599901332017,0.3493707274484103,1
3427,MW3: BEASTING w/ MODEL 1887!!!,390,7953,100,163, Gaming,615000,2012-02-25,5,0.3752672257852327,0.3231003267978897,1
3428,G19 Disco-Edition,129,5844,12,4, Music,22,2010-08-26,3,0.2851504686729156,0.1792828459207955,0
3429,ALDOS GYM - EL CHURRE.wmv,168,6326,0,20, Sports,206,2011-11-08,4,0.357342542345009,0.257759238589371,1
3430,Axel Missing Roxas ♥ (YAOI),295,1990,8,22, Film & Animation,54,2009-03-11,4,0.1975004111165926,0.1295979668735876,0
3431,Paul Simon & Sting - The Boxer (2nd half) Köln 2015,262,1431,0,4, Music,1400,2015-03-26,5,0.5602696924847886,0.3040755599082145,1
3432,[Song] 간단! 퐁당 오 쇼콜라 만들기! フォンダン オ ショコラの作り方! How to make Fondant au chocolat!,125,4481,18,44, Howto & Style,1190,2015-07-11,6,0.5778654826508798,0.4315748250468934,2
3433,DIY Seagate Momentus XT 750gb Solid State Hybrid Drive Upgrade Install in MacbookPro,264,5881,6,10, Howto & Style,6830,2012-09-30,6,0.41111659266568,0.2784599460233313,1
3434,How to Make SUPERB BRAISED CHICORY! ENDIVE Recipe! Sprig Barton Witlof Recipe,183,16304,9,97, Howto & Style,4360,2014-04-04,6,0.5017266896891959,0.4382047431027788,2
3435,Fanfic de Amor Doce-O Diário de Naomi-EP 8,143,5080,18,142, Gaming,5650,2015-04-13,5,0.5632297319519816,0.4647808545235443,2
3436,Автомобилист - Динамо Рига 0:2 / Avtomobilist - Dinamo Riga 0:2,129,14438,7,9, Sports,394000,2012-01-15,4,0.3685249136655155,0.2676993985741934,1
3437,SSC y Transporte inician Operativo Pegaso contra motocicletas y motonetas irregulares,125,3540,2,5, News & Politics,29100,2013-07-12,5,0.4579838842295675,0.2790195998933532,1
3438,Martha Sliva  organ - Gigout b minor Toccata live,210,11535,5,21, Music,146,2011-01-03,4,0.306528531491531,0.2332353925121415,1
3439,router,150,7901,1,1, Education,0,2009-04-23,5,0.2045716165104423,0.1209308082991431,0
3440,Empire Dogs in India,182,1927,3,4, Music,0,2007-09-21,4,0.1091925670120046,0.0612478156276974,0
3441,Dark Souls Artorias of the Abyss Epic Boss Fight! Also How To Get His Armor!,307,254614,0,0, Gaming,2350,2012-08-24,3,0.4050320670942279,0.3082662156412065,1
3442,プロによるガチの髪セットをご覧ください!! おのだまーしー×織姫,389,60263,111,382, People & Blogs,66300,2015-07-20,6,0.5793455023844762,0.6005890143279371,3
3443,Kereta Api Era Merah Biru : BB20008 di Stasiun Palur - General Motors G8A1A,211,18513,53,0, Film & Animation,5270,2014-09-28,4,0.530833744449926,0.318934778764243,1
3444,Flower Ketting Collectie (ICEDOUT.NL),162,4006,2,1, Howto & Style,1850,2015-02-11,6,0.553198487090939,0.3040491779695916,1
3445,FRANCA MAGIC PLAY in JAPAN,130,1726,0,7, Sports,0,2010-12-01,5,0.301101792468344,0.1755187786281611,0
3446,Pete Murray & John Mayer - Opportunity (Piano Cover),144,3822,5,19, Music,92,2011-06-06,4,0.3318533135997369,0.2281609458346772,1
3447,Animais do Zoológico de São Paulo,228,4965,0,16, Film & Animation,368,2012-04-16,4,0.3836540042756126,0.2660995333832758,1
3448,【オルゴール】いつか王子さまが　白雪姫より,224,120754,13,323, Music,12500,2013-04-06,6,0.4420325604341391,0.4725045669061093,2
3449,Cutie Mark Crusade - Escape the Clubhouse,268,1403,0,4, Entertainment,12,2011-10-15,5,0.3533958230554185,0.1913720718675163,0
3450,"The Menahan Street Band with Charles Bradley ""This World""",210,34913,13,55, Music,2430,2008-12-09,3,0.1823713205064956,0.1615321532383551,0
3451,finnish dance,141,19604,7,24, Entertainment,0,2006-09-07,4,0.0468672915638875,0.0375470088244139,0
3452,ford f150 4x4 1981 motor 302,155,6723,1,30, People & Blogs,10,2013-07-11,5,0.4578194375925012,0.3428413160966919,1
3453,Far cry 3 битва с Хойтом/ Убийство Хойта,228,86071,86,742, Gaming,893,2013-02-10,5,0.4329879953954941,0.4758454247414622,2
3454,my chemical romance - scarecrow @ big day out Adelaide Australia,294,12070,40,341, Music,211,2013-02-07,3,0.4324946554842953,0.4028384372623576,2
3455,Wedding video presentation SHAAIM+LOOKGOLF  25-01-2557,322,1583,9,20, Entertainment,41,2014-01-25,6,0.490379871731623,0.3121983067964771,1
3456,A trip up the Brocken Hartz steam railway,434,5628,2,11, Travel & Events,99,2007-10-20,3,0.1139615194869265,0.0774890468600976,0
3457,Careless Whisper Dean/Castiel,198,2784,10,55, Entertainment,369,2010-02-05,4,0.2519322479855287,0.184192945102778,0
3458,#hxtawitch by Rachel Tension,242,1815,2,23, People & Blogs,15,2013-06-09,5,0.4525571452063805,0.2955957734958405,1
3459,How to Play Love The Way You Lie by Eminem and Rihanna on Guitar,146,168420,74,441, Howto & Style,1540000000,2010-09-17,5,0.2887682946883736,0.3200327196301193,1
3460,Twilight Story Birth Of Renesmee Carlie Cullen,220,39397,9,28, Entertainment,52,2010-02-28,4,0.2557145206380529,0.218094792733208,1
3461,"Dawn Heist | ""Nine Worlds"" Official Music Video | 2011",230,122594,123,1187, Music,426,2011-09-16,6,0.3486268705804966,0.4006783173411667,2
3462,Trailer - Um Conto Chinês,159,214804,43,925, Film & Animation,777000,2011-08-12,6,0.3428712382831771,0.4005978248070317,2
3463,How to draw a cartoon llama,125,2547,0,7, Comedy,18,2012-02-17,4,0.3739516526887025,0.2268772348735275,1
3464,Le club nautique de Percé présente. Le monde sous marins de l'ile Bonaventure.,369,14290,9,65, Sports,51,2012-10-10,6,0.4127610590363427,0.3471984921661432,1
3465,DIGITAL MUNDO SUPER AGENTE 007 JUEGO DE GANZUAS CAMUFLADA,264,12004,2,13, Science & Technology,49,2009-08-26,3,0.2251274461437263,0.1656247682792652,0
3466,One Touch Evolve Unlock / Codes Reading using Furiousgold !,214,2421,4,3, Science & Technology,9130,2014-04-02,5,0.5013977964150633,0.2813941247747524,1
3467,Shakira - Hips Don't Lie (Tour Fijación Oral  Santiago-Chile),280,4065,6,31, Music,119,2009-10-07,3,0.2320342049005097,0.1670742364341649,0
3468,Tamiya Mini 4wd Philippines  : Team NTX : Monster Energy TRF Racer Jr.,171,3061,3,5, Entertainment,540,2011-09-06,3,0.3469824042098339,0.2083101263179362,1
3469,MEJIBRAY / カルマ-瓦礫のマンティコーラース- (PV),293,16457,7,221, Music,75,2012-05-01,3,0.3861207038316066,0.3567610470037626,1
3470,3 Ways to style a Bandana on Type 4 Hair,197,4034,57,325, Howto & Style,24500,2015-03-26,6,0.5602696924847886,0.4826715755258228,2
3471,Nacen en Mexquitic  tigres blancos de bengala,123,4233,0,20, People & Blogs,83,2014-01-04,4,0.4869264923532314,0.3392720160831126,1
3472,Gil Antunes no Rali Serras de Fafe 2013 [HD],239,1683,0,12, Autos & Vehicles,27400,2013-02-25,6,0.4354546949514882,0.2660915422052239,1
3473,Tips on Keeping your Dog Cool! -Fan Friday #14 - Siberian Husky - Heat Wave!,384,40860,127,423, Pets & Animals,1240000000,2011-07-22,5,0.3394178589047854,0.3459103525756191,1
3474,Toontown Cashbot five story building,471,2118,0,9, Gaming,0,2009-09-15,0,0.2284163788850518,0.1391222861119048,0
3475,Rock Band 2 Expert Drums-Are You Gonna Be My Girl 100% FC & 5G*,243,1315,1,7, Gaming,428,2009-08-08,4,0.2221674066765334,0.1258141706801823,0
3476,Beer Review #4 Hoegaarden Bier,294,11912,27,52, People & Blogs,31900,2010-08-09,3,0.282354875842789,0.2305766503725453,1
3477,Intex Above Ground 9X18 Rectangle Installation.m4v,465,38198,8,68, Howto & Style,167,2011-12-10,4,0.3626048347311297,0.3277927707809538,1
3478,เจ็บและชินไปเอง ETC Ukulele&Sax Cover by SIXnature Band,239,15210,30,142, Music,1120,2011-05-31,4,0.3308666337773392,0.2952162926682974,1
3479,Antes de que cuente diez. Fito. Joaquin al violin.,268,1625,4,23, Music,117000,2010-07-24,4,0.2797237296497286,0.1808163877236977,0
3480,The Ghetto Stick  Homemade Joystick for Retro Controllers,429,2749,3,9, Gaming,138,2011-07-10,5,0.3374444992599901,0.2109064432008063,1
3481,We Four Play: South Park Let's Go Tower Defense Play!,347,1827,5,51, Gaming,1670,2012-11-20,5,0.4195033711560598,0.2940074689868927,1
3482,Sněhové řetězy Pewag Snox Pro SXP,141,17724,0,9, People & Blogs,57,2014-10-22,3,0.5347804637395165,0.3951733719201309,1
3483,Workshop cupcakes versieren,195,13424,0,7, People & Blogs,21,2011-01-28,3,0.3106396974181878,0.2200297689799739,1
3484,ONE SCORCHER ALL MEDICS | Boom Beach | SPAM THE HEAL,458,158081,85,1460, Gaming,511000,2015-08-04,5,0.5818122019404703,0.6850817249370835,3
3485,Michael Bone on Big Creek,189,1199,1,5, Sports,85,2012-02-19,5,0.374280545962835,0.2032610345462847,1
3486,12 lb. of Applesauce Challenge!,477,4647,21,91, Entertainment,15200,2015-01-09,5,0.547771748067752,0.4342692899637839,2
3487,Chicco Australia  CHICCO OBSERVATORY,219,21232,0,7, Howto & Style,949,2011-04-25,4,0.3249465548429535,0.2392719796063059,1
3488,Vanessa Hudgens- Say Ok (Live) HQ Video,208,480624,198,2529, Entertainment,346,2009-08-20,4,0.2241407663213287,0.2866896998405866,1
3489,Jurassic World Velociraptor Hero Mashers + Triceratops and Special Thank you for 1000 Subscriberes,482,15311,0,90, Entertainment,162000,2015-06-08,5,0.5724387436276928,0.4951710095460603,2
3490,"Beginner Harmonica Lessons: ""Rolling Your Notes""",288,568488,171,4307, Howto & Style,12000,2012-04-12,4,0.3829962177273475,0.5062715489570441,2
3491,F-Zero X Custom Track: Icy Wave,133,4223,3,9, Entertainment,44800,2007-06-22,3,0.0942279230389738,0.0613661854050978,0
3492,Bass for Jazz: Lesson 19  Walking Bass Line  Minor Key,196,10972,1,57, Education,112000,2012-03-19,4,0.3790494984377569,0.3097238697079479,1
3493,Imagination Music Video  Performed by: Rapsody,244,1302,2,13, Music,137,2011-04-13,6,0.3229731951981582,0.1937560178073109,0
3494,Need for Speed The Run - Mission 21 [Gameplay  German & HD1080p],347,8441,1,12, Gaming,444,2011-11-16,6,0.3586581154415392,0.2545156504746359,1
3495,Grand Venue Oldham,127,3234,0,4, People & Blogs,35,2013-05-05,5,0.446801512909061,0.2647569047948143,1
3496,Sonamy ~ Amy's Diary (Chapter 1),340,60346,64,708, Entertainment,2590,2014-06-20,6,0.5143890807432988,0.5526627305169701,2
3497,Δημητρούλα μου γεια σου,149,12336,0,43, Music,64,2013-03-28,6,0.4405525407005426,0.3556930304395688,1
3498,وان تو - مقلب من فريق إعداد البرنامج في محمد شوقي و بركات علي الهواء,244,35197,0,205, Entertainment,2809999872,2015-05-01,4,0.5661897714191745,0.5468652437253414,2
3499,【FELT】Liminality,475,1688,0,26, Music,12,2012-12-31,6,0.426245683275777,0.2795901658068849,1
3500,Les tyroliennes du Jardin des glaciers de Baie Comeau,130,1544,0,1, Travel & Events,33,2010-06-28,6,0.2754481170860056,0.1353411521979715,0
3501,Renault Fluence GT,156,2274,0,2, Autos & Vehicles,56,2012-11-08,3,0.4175300115112646,0.2253830415860299,1
3502,Laskar Pelangi by Hiroaki KATO feat. Meda (JAPAN FESTIVAL 2014),286,277943,151,3826, Music,136000,2014-12-01,5,0.5413583292221674,0.6880012118727888,3
3503,How to build an antique Steam Turbine for a Science Fair Project.,295,9836,20,151, Science & Technology,59000,2013-04-09,5,0.4425259003453379,0.3847023134963399,1
3504,durnal 2007 crash,138,5630,0,2, Autos & Vehicles,0,2007-04-23,4,0.0843611248149975,0.0502130985553047,0
3505,Comida o Combustible?,220,5988,0,6, Education,476,2007-11-13,4,0.117908238776517,0.0767337454183996,0
3506,Most Retarded International Movie Scenes | Logical Retards,332,220130,239,6663, Comedy,80400,2015-05-15,5,0.5684920243381023,0.733658155622506,3
3507,中古プラレール　101系(緑) 開封,158,5495,0,11, People & Blogs,895,2014-11-29,6,0.5410294359480349,0.3670862916584191,1
3508,Magic Springs and Crystal Falls Coasters,221,20808,9,46, Travel & Events,189,2013-05-09,5,0.4474592994573261,0.3773770367249854,1
3509,SUPER AUTO - Amarte a la antigua,245,3292,2,3, Music,79,2010-10-04,4,0.2915638875185002,0.1691079541791574,0
3510,Rachel Alexandra works at Spa August 16,176,3671,3,6, Sports,100000,2010-08-16,6,0.2835060023022529,0.1760235271325442,0
3511,KIDDY CONTEST 1996 - Nesrin Ünal & Hannes Arnold - Ich fahre Fahrrad,154,3468,0,16, Music,7590,2014-04-11,4,0.5028778161486598,0.3377614869248539,1
3512,My Life For Hire Live  Chicago 2012 (UIC Pavilion)- A Day To Remember,244,2188,5,13, Music,61,2012-01-28,5,0.3706627199473771,0.234123045646875,1
3513,Simcity Creator Wii Footage,217,20397,16,56, Gaming,0,2012-05-31,5,0.3910541029435948,0.3339416327005129,1
3514,The Car's The Star - McLaren F1 - Part 1,230,5758,2,14, Autos & Vehicles,497,2009-07-07,3,0.2169051142904127,0.1507486077876751,0
3515,Orlando's Julian Newman Goes Viral,142,426755,1190,4668, Sports,306,2012-12-24,4,0.4250945568163131,0.5565580105405499,2
3516,Театр танца Чудеса - Танец муравьев (28.04.13),121,12921,3,27, Music,998,2013-04-29,6,0.4458148330866633,0.3488839332271584,1
3517,la oreja de van gogh ft alex ubago - sin miedo a nada,310,10993,1,26, Sports,0,2009-01-07,3,0.1871402729814175,0.1441864261793752,0
3518,Aniversário de 15 anos da Amanda - Apresentação de Balé,194,8127,2,36, Music,0,2011-05-28,3,0.3303732938661404,0.2548070631692402,1
3519,Great Balls Of Fire Piano Cover/Tutorial - Jerry Lee Lewis - How to play Great Balls Of Fire,170,368870,90,3132, Music,1520000000,2015-07-10,5,0.5777010360138135,0.7371179999566861,3
3520,YAMAHA R1 (ON BOARD CAMERA),231,1726,0,3, Autos & Vehicles,336,2011-02-11,4,0.3129419503371156,0.1691576154448662,0
3521,Taylor Cornelius,162,1219,0,1, Entertainment,97,2008-10-25,4,0.1749712218385134,0.0834452470417818,0
3522,Requisitos para instalar windows 7,341,78198,114,519, Howto & Style,32200,2012-10-31,5,0.4162144384147344,0.4458884282440375,2
3523,Przyjaciele z Dywizji Brązu #43 - Postać do trollowania,275,26154,27,504, Gaming,16900,2015-08-27,6,0.5855944745929945,0.5870814678506319,2
3524,CSO 伍玩啦 CS-B12好D.wmv,249,11525,10,8, Gaming,0,2010-02-16,4,0.2537411609932576,0.1791890316868641,0
3525,東京ディズニーランド～ハロウィンパレード2009～「リ・ヴィランズ」,135,15643,0,5, Entertainment,0,2009-10-20,4,0.2341720111823713,0.1639379487496892,0
3526,IT AINT EASY | SLEDDING | DUBSTEP,173,1243,2,2, Autos & Vehicles,25,2011-11-20,5,0.3593159019898043,0.1806968547603245,0
3527,Обработка конуса задней бабки на токарном станке ЧПУ http://777russia.ru  89896226777,170,4545,3,7, Howto & Style,0,2015-03-30,6,0.5609274790330537,0.3601719374374499,1
3528,Feira do cavalo  Golegã 2011  Satélite,122,2704,0,5, Pets & Animals,484,2011-11-12,4,0.3580003288932741,0.2122111404825717,1
3529,doctor who part one the tardis virus,281,4455,5,3, Film & Animation,3120,2007-09-17,4,0.1085347804637395,0.0649576592921119,0
3530,Skullgirls - Valentine Combos w/NightmareRises2007 & retiree2010,423,30905,25,366, Gaming,9050,2014-05-13,5,0.5081401085347804,0.5046989175152596,2
3531,Poets Of The Fall - 15 Min Flame [Twilight Theater album],301,56615,25,241, Music,404,2010-03-17,4,0.2585101134681796,0.2597455405837988,1
3532,139| Flat Twist Out w/Miss Jessies Curly Pudding - Hair of the Day!,175,5759,79,133, Howto & Style,145000,2011-11-01,4,0.3561914158855451,0.2952474686558638,1
3533,Alvin And Chipmunks-believe,192,9633,4,18, Music,61,2008-06-24,4,0.1547442854793619,0.1146519648368422,0
3534,Intense-City.mov,188,1516,0,4, Music,0,2010-08-23,6,0.2846571287617168,0.1554957845656631,0
3535,Season's Start - Beitostolen November 2009,191,1909,1,3, Sports,353,2009-11-21,3,0.239434303568492,0.1308982996117684,0
3536,Helicopter Transport Services N718HT Sky Crane,250,2475,4,7, Science & Technology,2000,2013-03-20,5,0.4392369676040125,0.2657161380188289,1
3537,naruto shippuden Deidara de akatsuki 3,160,1804,11,7, Entertainment,37,2009-06-16,4,0.213451734912021,0.1250021937031336,0
3538,Freezin Surfsession at the Eisbach,389,1098,0,11, Sports,0,2010-12-16,4,0.3035684920243381,0.1760931946384301,0
3539,Stedman Bailey TD catch versus Syracuse (2011) HD,192,1822,1,6, Sports,7230,2011-10-21,6,0.3543825028778161,0.2048560633912864,1
3540,Seether and Adam from Three Days Grace--Broken,236,7490,2,11, Music,0,2007-11-10,3,0.1174148988653182,0.0818888093160221,0
3541,Pokemon Yellow - B2F glitch,249,17152,39,65, Entertainment,2570,2006-12-19,3,0.0638052951817135,0.0543826817892594,0
3542,[PC] PPSSPP 0.8.1 - Tekken 6,481,4515,3,6, Howto & Style,2370,2013-06-30,4,0.4560105245847722,0.2888969088691884,1
3543,[HD Fancam]111203 MOA Live In Malaysia (F(X) - Is It OK),188,14971,34,186, Entertainment,2990,2011-12-03,5,0.3614537082716658,0.3280864813191789,1
3544,Богородица Дева Радуйся!-напев Оптиной Пустыни,147,668230,137,5286, People & Blogs,3920,2012-02-11,4,0.3729649728663048,0.501367803473359,2
3545,バス釣り　またまたラバージグで４０ＵＰ！！,472,76898,25,451, Sports,1640000000,2015-07-10,4,0.5777010360138135,0.6133456559382674,3
3546,SPRING-SUMMER 2008 FASHION WEEK\LONDON\USA\MARIOS SCHWAB 2,130,1107,0,0, Howto & Style,117,2007-11-09,3,0.1172504522282519,0.0502580897924912,0
3547,Camping Les Lacs de Courtes,308,28276,1,28, Travel & Events,8950,2010-11-09,5,0.297483966452886,0.2476864784646907,1
3548,Boom Boom Thailand (Nootybobs) Live Music Jam Bow Jaap & Gee,197,3500,0,2, Music,25,2009-08-08,4,0.2221674066765334,0.1257818749770895,0
3549,Финал VII зимней Спартакиады учащихся Ро Девушки  1 спортивный разряд  КП 2 Елизавета НУГУМАНОВА СПБ,182,2067,1,11, Sports,12400,2015-03-12,5,0.5579674395658609,0.3452319902175912,1
3550,morning in the hula valley,123,1461,1,6, Pets & Animals,175,2006-12-24,4,0.0646275283670449,0.0364868725126022,0
3551,50a Warhammer Fantasy Battle Report Bretonnia vs Daemons March2010 pt1.mov,487,1552,4,12, Gaming,7260,2010-04-03,5,0.2613057062983062,0.158381128390015,0
3552,NKOTB Cruise 2012 Toga intro with Victor and OMG Jon,164,12218,13,146, Music,913,2012-06-13,5,0.3931919092254563,0.34622367628522,1
3553,2009国際熊本大会（熊本インドア）鹿島・塩嵜 vs.楊勝發・李佳鴻 KASHIMA/SHIOZAKI vs.YANG / LEE 1,434,33593,1,9, Sports,5340,2009-06-14,4,0.2131228416378885,0.1658178379733881,0
3554,how to curl thick hair (for real),326,12275,0,4, Howto & Style,26,2009-05-04,4,0.2063805295181713,0.1391217730716485,0
3555,TrIcK sHoTs,173,5869,3,23, Sports,0,2006-05-06,4,0.0264759085676697,0.0191924694678562,0
3556,Coors Belfast Giants on You Tube - 11/10/08,309,3344,0,7, Sports,739,2008-11-20,4,0.1792468344022365,0.1117322393883761,0
3557,Stefano Pain & Mattias  Feat. Dhany  Vs. @ DJ Claus @  -  Until The Sunrise - Rmx 2011 Club Mix.,346,3791,0,9, Music,29,2011-02-20,4,0.314421970070712,0.2026939755766753,1
3558,IK86 Reviews - DBZ: Buyu Retsuden (Megadrive/Genesis),207,9097,13,26, Entertainment,2470,2008-10-17,4,0.1736556487419832,0.1317869582233938,0
3559,Goku Vs. Naruto (A Batalha Final),306,27704,17,18, Film & Animation,18,2009-05-03,4,0.206216082881105,0.1661070049644359,0
3560,Cómo hacer CREMA CHANTILLY - Receta de crema chantilly CASERA,202,2218165,471,10025, People & Blogs,238000,2014-11-12,5,0.5382338431179082,0.7840799748998972,3
3561,preslikači tisk na majice,262,1823,0,1, People & Blogs,0,2012-02-09,0,0.3726360795921723,0.186876763336514,0
3562,Hunger Games - Catching Fire- Cena Gale e Katniss,124,14193,3,19, Film & Animation,0,2013-11-14,4,0.4785397138628515,0.3673956586309496,1
3563,Выбиваем TAVOR CTAR 21,377,81793,179,395, People & Blogs,112,2012-12-24,5,0.4250945568163131,0.4494893178105593,2
3564,Honda SFX,305,3410,2,0, Autos & Vehicles,0,2010-03-12,4,0.2576878802828482,0.1281719205610745,0
3565,Cortadora Priedrita - Marmol(EFRAIN QUITO) MAQUINA EN VENTA,275,10363,7,8, Science & Technology,24,2012-03-25,4,0.3800361782601545,0.2659077688551828,1
3566,Christmas carol song by Tamil Full Gospel International Church - Dubai,314,2738,0,4, Music,0,2012-01-02,4,0.366387107383654,0.2133779440762754,1
3567,Nomadi-Il pilota d'Hiroshima-Novellara 13.02.2010 by J@go,207,14969,9,81, Music,3000,2012-03-18,4,0.3788850518006906,0.3248073061796009,1
3568,Sal Orlando MOST WANTED!,130,1284,2,18, Howto & Style,799,2011-04-06,4,0.3218220687386943,0.1988008635268901,0
3569,【GT5配信イベント】上級者向けチャレンジ　インプレッサ,489,3854,1,2, Gaming,67200,2011-06-13,4,0.3330044400592007,0.1904944006769557,0
3570,Como tener 1000 seguidores en twitter en 5min? | Tutorial sencillo 2015,263,21624,39,61, Howto & Style,39200,2014-02-16,5,0.4939976977470811,0.4261546769548056,2
3571,all new skill cape emotes except dungeoneering - 25 may 2010,268,18104,70,118, Gaming,308,2010-05-25,5,0.2698569314257523,0.240622679626088,1
3572,Wrap véhicule Lettrage GD,144,17855,1,54, Sports,71,2014-08-20,6,0.5244203256043414,0.4424169592538498,2
3573,RPG MAKER VX - como adcionar sprites sem fundo preto,235,1868,4,11, Gaming,26,2012-02-06,6,0.3721427396809735,0.2279541631664197,1
3574,COTIDIANO - Futebol,260,8338,10,153, Entertainment,4480,2013-10-28,6,0.4757441210327249,0.4091545508888316,2
3575,SSS July Card Kit - Sending love,254,13339,43,1167, Howto & Style,175000,2014-06-18,5,0.5140601874691663,0.5205585693288863,2
3576,Здоровенный такой бургер!  - Epic Meal Time (rus),201,145132,78,1675, Comedy,290000000,2012-10-29,5,0.4158855451406019,0.4910215654298286,2
3577,Motora Golf - M1 Lithium Remote Control Golf Trolley,152,19036,0,11, Sports,0,2012-04-06,4,0.3820095379049498,0.2882105776053089,1
3578,GH3 Custom - As Blood Runs Black - Hester Prynne,229,1372,0,5, Gaming,24,2009-10-15,4,0.2333497779970399,0.1286471329409449,0
3579,J R SOPRANO FREESTYLE  KNOCKOUT KINGS STUDIO SESSION SEPT '09,257,1390,0,9, People & Blogs,33,2009-11-09,4,0.2374609439236967,0.1385195955668736,0
3580,New Era Marvel Comics Hat Collection part 3,185,5479,28,21, Entertainment,1670,2010-04-15,4,0.2632790659431014,0.1883443931432724,0
3581,MIMMO MORENO - Come stai (Domenico Capozzi),238,11246,2,85, Music,289000,2013-10-03,5,0.471632955106068,0.3974449015641717,1
3582,"THE iDOLM@STER 2 PS3 ""自分REST@RT"" 貴音 あずさ 千早 HD",129,17067,0,0, Gaming,445,2011-12-03,5,0.3614537082716658,0.2153708325347982,1
3583,1/64 Scratch Built Wil-Rich SoilPro 513 by Jeremy Kinsman,271,5031,0,20, Education,44600,2014-02-24,6,0.4953132708436112,0.3503450067403454,1
3584,Young Blaze ft Jaicee Cole-Ohole-yange.wmv,230,1512,7,18, Music,14,2012-05-25,6,0.3900674231211972,0.2448540357661719,1
